#topo1 (H,(((A1,A2),N),U));
#topo2 (H,(((A1,A2),U),N));
#topo3 (H,((A1,A2),(N,U)));
#topo4 (H,(((A1,N),A2),U));
#topo5 (H,(((A1,N),U),A2));
#topo6 (H,((A1,N),(A2,U)));
#topo7 (H,(((A1,U),A2),N));
#topo8 (H,(((A1,U),N),A2));
#topo9 (H,((A1,U),(A2,N)));
#topo10 (H,(A1,(A2,(N,U))));
#topo11 (H,(A1,(N,(A2,U))));
#topo12 (H,(A1,(U,(A2,N))));
#topo13 (H,((A1,(A2,N)),U));
#topo14 (H,((A1,(A2,U)),N));
#topo15 (H,(A2,(A1,(N,U))));
topo1	topo2	topo3	topo4	topo5	topo6	topo7	topo8	topo9	topo10	topo11	topo12	topo13	topo14	topo15
1680	0	54600	1218	218400	0	0	0	17472	0	0	0	1470	0	0
14637	0	0	28413	0	0	0	0	0	0	0	0	251790	0	0
256809	0	0	27594	0	0	0	0	0	0	0	0	10437	0	0
262437	0	0	1533	0	0	0	0	0	0	0	0	30870	0	0
282849	0	0	1806	0	0	0	0	0	0	0	0	10185	0	0
264117	0	0	1827	0	0	0	0	0	0	0	0	28896	0	0
48426	0	0	236250	0	0	0	0	0	0	0	0	10164	0	0
61845	0	0	26607	0	0	0	0	0	0	0	0	206388	0	0
13734	0	0	31542	0	0	0	0	0	0	0	0	249564	0	0
74550	0	0	210084	0	0	0	0	0	0	0	0	10206	0	0
285915	0	0	840	0	0	0	0	0	0	0	0	8085	0	0
265356	0	0	28392	0	0	0	0	0	0	0	0	1092	0	0
247695	0	0	5229	0	0	0	0	0	0	0	0	41916	0	0
27951	0	0	218715	0	0	0	0	0	0	0	0	48174	0	0
95550	0	0	83328	0	0	0	0	0	0	0	29484	86478	0	0
43344	0	0	241710	0	0	0	0	0	0	0	0	9786	0	0
38325	0	0	9324	0	0	0	0	0	0	0	0	247191	0	0
10416	0	0	233688	0	0	0	0	0	0	0	0	50736	0	0
33936	0	0	244104	0	0	0	0	0	0	0	0	16800	0	0
48888	0	0	42	0	0	0	0	0	0	0	0	245910	0	0
13209	0	0	12747	0	0	0	0	0	0	0	0	268884	0	0
43785	0	0	18816	0	0	0	0	0	0	0	0	232239	0	0
13755	0	0	23142	0	0	0	0	0	0	0	0	257943	0	0
16275	0	0	20349	0	0	0	0	0	0	0	0	258216	0	0
276969	0	0	9093	0	0	0	0	0	0	0	0	8778	0	0
275646	0	0	10437	0	0	0	0	0	0	0	0	8757	0	0
258846	0	0	26712	0	0	0	0	0	0	0	0	9282	0	0
756	28392	0	336	0	0	28392	0	1092	0	209664	8736	0	17472	0
21378	0	0	11970	0	0	0	0	0	0	0	0	261492	0	0
110376	0	0	90636	0	0	0	0	0	0	0	0	93828	0	0
420	28392	0	294	0	0	227136	0	8736	0	28392	1092	378	0	0
258468	0	0	336	0	0	0	0	0	0	0	0	36036	0	0
22995	43596	4095	20055	29232	3234	13440	24549	8400	5040	16191	48258	10752	21399	23604
88389	0	0	80682	0	0	0	0	0	0	0	0	125769	0	0
277452	0	0	8085	0	0	0	0	0	0	0	0	9303	0	0
99519	0	0	95109	0	0	0	0	0	0	0	0	100212	0	0
278838	0	0	4074	0	0	0	0	0	0	0	0	11928	0	0
279069	0	0	7392	0	0	0	0	0	0	0	0	8379	0	0
100590	0	0	102984	0	0	0	0	0	0	0	0	91266	0	0
142590	0	0	34440	0	0	0	0	0	0	0	0	117810	0	0
284298	0	0	8169	0	0	0	0	0	0	0	0	2373	0	0
51912	0	0	232134	0	0	0	0	0	0	0	0	10794	0	0
115983	0	0	85470	0	0	0	0	0	0	0	0	93387	0	0
291690	0	0	504	0	0	0	0	0	0	0	0	2646	0	0
264852	0	0	588	0	0	0	0	0	0	0	0	29400	0	0
170121	0	0	315	0	0	0	0	0	0	0	0	124404	0	0
288456	0	0	2373	0	0	0	0	0	0	0	0	4011	0	0
146223	0	0	25809	0	0	0	0	0	0	0	0	122808	0	0
23226	0	0	18858	0	0	0	0	0	0	0	0	252756	0	0
286020	0	0	3822	0	0	0	0	0	0	0	0	4998	0	0
74487	0	0	1050	0	0	0	0	0	0	0	0	219303	0	0
74613	0	0	1470	0	0	0	0	0	0	0	0	218757	0	0
274638	0	0	2184	0	0	0	0	0	0	0	0	18018	0	0
263382	0	0	20538	0	0	0	0	0	0	0	0	10920	0	0
64932	0	0	211323	0	0	0	0	0	0	0	0	18585	0	0
86205	0	0	108528	0	0	0	0	0	0	0	0	100107	0	0
106176	0	0	86352	0	0	0	0	0	0	0	0	102312	0	0
259539	0	0	29526	0	0	0	0	0	0	0	0	5775	0	0
111405	0	0	78645	0	0	0	0	0	0	0	0	104790	0	0
279069	0	0	8379	0	0	0	0	0	0	0	0	7392	0	0
285852	0	0	7896	0	0	0	0	0	0	0	0	1092	0	0
33264	0	0	21714	0	0	0	0	0	0	0	0	239862	0	0
120036	0	0	77595	0	0	0	0	0	0	0	0	97209	0	0
102375	21840	0	88683	0	0	0	0	0	0	0	0	81942	0	0
133350	0	0	82446	0	0	0	0	0	0	0	0	79044	0	0
285138	0	0	3591	0	0	0	0	0	0	0	0	6111	0	0
274680	0	0	9576	0	0	0	0	0	0	0	0	10584	0	0
277599	0	0	8841	0	0	0	0	0	0	0	0	8400	0	0
286419	0	0	2373	0	0	0	0	0	0	0	0	6048	0	0
289044	0	0	4137	0	0	0	0	0	0	0	0	1659	0	0
288477	0	0	2772	0	0	0	0	0	0	0	0	3591	0	0
287889	0	0	2730	0	0	0	0	0	0	0	0	4221	0	0
278061	0	0	6447	0	0	0	0	0	0	0	0	10332	0	0
279510	0	0	6783	0	0	0	0	0	0	0	0	8547	0	0
288834	0	0	2373	0	0	0	0	0	0	0	0	3633	0	0
109788	0	0	84735	0	0	0	0	0	0	0	0	100317	0	0
274911	0	0	7287	0	0	0	0	0	0	0	0	12642	0	0
80556	0	0	205401	0	0	0	0	0	0	0	0	8883	0	0
275415	0	0	15876	0	0	0	0	0	0	0	0	3549	0	0
267519	0	0	15225	0	0	0	0	0	0	0	0	12096	0	0
261156	0	0	31416	0	0	0	0	0	0	0	0	2268	0	0
97713	0	0	107331	0	0	0	0	0	0	0	0	89796	0	0
102123	0	0	81375	0	0	0	0	0	0	0	0	111342	0	0
126189	0	0	81585	0	0	0	0	0	0	0	0	87066	0	0
281715	0	0	5775	0	0	0	0	0	0	0	0	7350	0	0
276507	0	0	12138	0	0	0	0	0	0	0	0	6195	0	0
285516	0	0	3108	0	0	0	0	0	0	0	0	6216	0	0
281778	0	0	840	0	0	0	0	0	0	0	0	12222	0	0
113295	0	0	83349	0	0	0	0	0	0	0	0	98196	0	0
112224	0	0	85029	0	0	0	0	0	0	0	0	97587	0	0
108087	0	0	96033	0	0	0	0	0	0	0	0	90720	0	0
289002	0	0	2919	0	0	0	0	0	0	0	0	2919	0	0
94563	0	0	86226	0	0	0	0	0	0	0	0	114051	0	0
128646	0	0	71736	0	0	0	0	0	0	0	0	94458	0	0
110502	0	0	85701	0	0	0	0	0	0	0	0	98637	0	0
280140	0	0	7287	0	0	0	0	0	0	0	0	7413	0	0
83181	0	0	103992	0	0	0	0	0	0	0	0	107667	0	0
279195	0	0	6888	0	0	0	0	0	0	0	0	8757	0	0
94962	0	0	128016	0	0	0	0	0	0	0	0	71862	0	0
93618	0	0	82950	0	0	0	0	0	0	0	0	118272	0	0
285075	0	0	987	0	0	0	0	0	0	0	0	8778	0	0
288603	0	0	3276	0	0	0	0	0	0	0	0	2961	0	0
274155	0	0	1806	0	0	0	0	0	0	0	0	18879	0	0
53382	0	0	204519	0	0	0	0	0	0	0	0	36939	0	0
273231	0	0	12327	0	0	0	0	0	0	0	0	9282	0	0
1554	262080	0	1470	0	0	0	0	0	0	0	0	29736	0	0
11340	0	262080	126	0	0	0	0	0	0	0	0	21294	0	0
12789	0	262080	9555	0	0	0	0	0	0	0	0	10416	0	0
16191	262080	0	7119	0	0	0	0	0	0	0	0	9450	0	0
1596	0	262080	15456	0	0	0	0	0	0	0	0	15708	0	0
10332	0	262080	14973	0	0	0	0	0	0	0	0	7455	0	0
6216	0	262080	12159	0	0	0	0	0	0	0	0	14385	0	0
273819	0	0	12012	0	0	0	0	0	0	0	0	9009	0	0
117768	0	0	75579	0	0	0	0	0	0	0	0	101493	0	0
274092	0	0	378	0	0	0	0	0	0	0	0	20370	0	0
94794	0	0	96348	0	0	0	0	0	0	0	0	103698	0	0
38829	0	0	23226	0	0	0	0	0	0	0	0	232785	0	0
278082	0	0	8043	0	0	0	0	0	0	0	0	8715	0	0
104790	0	0	82509	0	0	0	0	0	0	0	0	107541	0	0
96663	0	0	83916	0	0	0	0	0	0	0	0	114261	0	0
241248	0	0	17808	0	0	0	0	0	0	0	0	35784	0	0
24969	0	0	16359	0	0	0	0	0	0	0	0	253512	0	0
248010	0	0	35343	0	0	0	0	0	0	0	0	11487	0	0
26061	0	0	24381	0	0	0	0	0	0	0	0	244398	0	0
102585	0	0	90069	0	0	0	0	0	0	0	0	102186	0	0
102459	0	0	84546	0	0	0	0	0	0	0	0	107835	0	0
277746	0	0	7959	0	0	0	0	0	0	0	0	9135	0	0
74235	0	0	61068	0	0	0	0	0	0	0	0	159537	0	0
95424	0	0	89418	0	0	0	0	0	0	0	0	109998	0	0
104538	0	0	93639	0	0	0	0	0	0	0	0	96663	0	0
165018	0	0	28056	0	0	0	0	0	0	0	0	101766	0	0
22365	0	0	21609	0	0	0	0	0	0	0	0	250866	0	0
266070	0	0	27678	0	0	0	0	0	0	0	0	1092	0	0
113988	0	0	98091	0	0	0	0	0	0	0	0	82761	0	0
108738	0	0	84945	0	0	0	0	0	0	0	0	101157	0	0
38430	0	0	246120	0	0	0	0	0	0	0	0	10290	0	0
252903	0	0	33810	0	0	0	0	0	0	0	0	8127	0	0
102858	0	0	98805	0	0	0	0	0	0	0	0	93177	0	0
58737	0	0	129402	0	0	0	0	0	0	0	0	106701	0	0
21735	0	0	21651	0	0	0	0	0	0	0	0	251454	0	0
278943	0	0	8295	0	0	0	0	0	0	0	0	7602	0	0
155967	0	0	14091	0	0	0	0	0	0	0	0	124782	0	0
103845	0	0	95907	0	0	0	0	0	0	0	0	95088	0	0
96033	0	0	79443	0	0	0	0	0	0	0	0	119364	0	0
99918	0	0	79905	0	0	0	0	0	0	0	0	115017	0	0
118041	0	0	86646	0	0	0	0	0	0	0	0	90153	0	0
112644	0	0	72240	0	0	0	0	0	0	0	0	109956	0	0
268821	10920	0	4599	0	0	0	0	0	0	0	0	10500	0	0
197190	0	0	12096	0	0	0	0	0	0	0	0	85554	0	0
148218	0	0	61488	0	0	0	0	0	0	0	0	85134	0	0
158844	0	0	7686	0	0	0	0	0	0	0	0	128310	0	0
28497	0	0	84	0	0	0	0	0	0	0	0	266259	0	0
126735	0	0	90426	0	0	0	0	0	0	0	0	77679	0	0
92232	0	0	94269	0	0	0	0	0	0	0	0	108339	0	0
14868	0	0	22764	0	0	0	0	0	0	0	0	257208	0	0
24675	0	0	21777	0	0	0	0	0	0	0	0	248388	0	0
27762	0	0	19824	0	0	0	0	0	0	0	0	247254	0	0
275478	0	0	8484	0	0	0	0	0	0	0	0	10878	0	0
110271	0	0	79821	0	0	0	0	0	0	0	0	104748	0	0
56406	0	0	218652	0	0	0	0	0	0	0	0	19782	0	0
105	28392	0	546	0	28392	0	0	0	0	227136	9828	441	0	0
281064	0	0	7056	0	0	0	0	0	0	0	0	6720	0	0
42609	0	0	241626	0	0	0	0	0	0	0	0	10605	0	0
79590	0	0	205947	0	0	0	0	0	0	0	0	9303	0	0
102858	0	0	90993	0	0	0	0	0	0	0	0	100989	0	0
256683	0	0	3759	0	0	0	0	0	0	0	0	34398	0	0
30219	0	0	22680	0	0	0	0	0	0	0	0	241941	0	0
113799	0	0	82110	0	0	0	0	0	0	0	0	98931	0	0
83433	0	0	151326	0	0	0	0	0	0	0	0	60081	0	0
108696	0	0	93324	0	0	0	0	0	0	0	0	92820	0	0
267477	10920	0	7455	0	0	0	0	0	0	0	0	8988	0	0
100086	0	0	101010	0	0	0	0	0	0	0	0	93744	0	0
111069	0	0	83853	0	0	0	0	0	0	0	0	99918	0	0
179802	0	0	9660	0	0	0	0	0	0	0	0	105378	0	0
66843	0	0	210000	0	0	0	0	0	0	0	0	17997	0	0
275184	0	0	1302	0	0	0	0	0	0	0	0	18354	0	0
56952	0	0	228165	0	0	0	0	0	0	0	0	9723	0	0
266070	0	0	27678	0	0	0	0	0	0	0	0	1092	0	0
113379	0	0	85659	0	0	0	0	0	0	0	0	95802	0	0
57057	0	0	210504	0	0	0	0	0	0	0	0	27279	0	0
1344	52416	4368	840	0	209664	0	0	0	17472	0	8736	0	0	0
127596	0	0	82509	0	0	0	0	0	0	0	0	84735	0	0
288561	0	0	2205	0	0	0	0	0	0	0	0	4074	0	0
266238	0	0	19068	0	0	0	0	0	0	0	0	9534	0	0
47313	0	0	18795	0	0	0	0	0	0	0	0	228732	0	0
170478	0	0	5880	0	0	0	0	0	0	0	0	118482	0	0
57855	0	0	210105	0	0	0	0	0	0	0	0	26880	0	0
47565	0	0	120687	0	0	0	0	0	0	0	0	126588	0	0
57288	0	0	228186	0	0	0	0	0	0	0	0	9366	0	0
65604	0	0	219870	0	0	0	0	0	0	0	0	9366	0	0
107814	0	0	86184	0	0	0	0	0	0	0	0	100842	0	0
274890	0	0	10122	0	0	0	0	0	0	0	0	9828	0	0
109347	0	0	90069	0	0	0	0	0	0	0	0	95424	0	0
282702	0	0	7980	0	0	0	0	0	0	0	0	4158	0	0
102774	0	0	104643	0	0	0	0	0	0	0	0	87423	0	0
279132	0	0	7770	0	0	0	0	0	0	0	0	7938	0	0
272202	0	0	10500	0	0	0	0	0	0	0	0	12138	0	0
102060	0	0	90153	0	0	0	0	0	0	0	0	102627	0	0
108738	0	0	95529	0	0	0	0	0	0	0	0	90573	0	0
57918	0	0	588	0	0	0	0	0	0	0	0	236334	0	0
287847	0	0	2016	0	0	0	0	0	0	0	0	4977	0	0
100149	0	0	94080	0	0	0	0	0	0	0	0	100611	0	0
270816	0	0	9996	0	0	0	0	0	0	0	0	14028	0	0
108906	0	0	96201	0	0	0	0	0	0	0	0	89733	0	0
183750	0	0	7245	0	0	0	0	0	0	0	0	103845	0	0
285306	0	0	63	0	0	0	0	0	0	0	0	9471	0	0
272433	0	0	8820	0	0	0	0	0	0	0	0	13587	0	0
72240	0	0	213066	0	0	0	0	0	0	0	0	9534	0	0
98910	0	0	94080	0	0	0	0	0	0	0	0	101850	0	0
122997	0	0	99960	0	0	0	0	0	0	0	0	71883	0	0
272685	0	0	13251	0	0	0	0	0	0	0	0	8904	0	0
56280	0	0	220038	0	0	0	0	0	0	0	0	18522	0	0
100905	0	0	105210	0	0	0	0	0	0	0	0	88725	0	0
27048	0	0	21063	0	0	0	0	0	0	0	0	246729	0	0
56784	0	0	220080	0	0	0	0	0	0	0	0	17976	0	0
24969	0	0	20286	0	0	0	0	0	0	0	235872	13713	0	0
86562	0	0	88872	0	0	0	0	0	0	0	0	119406	0	0
258342	0	0	26250	0	0	0	0	0	0	0	0	10248	0	0
107457	0	0	157941	0	0	0	0	0	0	0	0	29442	0	0
98826	0	0	88767	0	0	0	0	0	0	0	0	107247	0	0
173418	0	0	9135	0	0	0	0	0	0	0	0	112287	0	0
23226	0	0	24213	0	0	0	0	0	0	0	0	247401	0	0
256641	0	0	23268	0	0	0	0	0	0	0	0	14931	0	0
239631	0	0	18501	0	0	0	0	0	0	0	0	36708	0	0
268779	0	0	21231	0	0	0	0	0	0	0	0	4830	0	0
110775	0	0	92442	0	0	0	0	0	0	0	0	91623	0	0
108402	0	0	87654	0	0	0	0	0	0	0	0	98784	0	0
28287	0	0	29211	0	0	0	0	0	0	0	0	237342	0	0
56994	0	0	228774	0	0	0	0	0	0	0	0	9072	0	0
58548	0	0	227556	0	0	0	0	0	0	0	0	8736	0	0
69426	0	0	126735	0	0	0	0	0	0	0	0	98679	0	0
57519	0	0	609	0	0	0	0	0	0	0	0	236712	0	0
5082	18144	1050	10962	18900	1008	0	0	1596	0	0	25200	210840	1008	1050
58380	0	0	3276	0	0	0	0	0	0	0	0	233184	0	0
24990	0	0	22155	0	0	0	0	0	0	0	0	247695	0	0
117600	0	0	84588	0	0	0	0	0	0	0	0	92652	0	0
107646	0	0	108801	0	0	0	0	0	0	0	0	78393	0	0
75852	0	0	107751	0	0	0	0	0	0	0	0	111237	0	0
108045	0	0	96768	0	0	0	0	0	0	0	0	90027	0	0
28392	0	0	20076	0	0	0	0	0	0	0	0	246372	0	0
100275	0	0	106386	0	0	0	0	0	0	0	0	88179	0	0
113358	0	0	84189	0	0	0	0	0	0	0	0	97293	0	0
43722	0	0	241458	0	0	0	0	0	0	0	0	9660	0	0
265398	0	0	10017	0	0	0	0	0	0	0	0	19425	0	0
27741	0	0	28035	0	0	0	0	0	0	0	0	239064	0	0
54873	10920	0	166299	0	0	0	0	0	0	0	0	62748	0	0
43722	0	0	241458	0	0	0	0	0	0	0	0	9660	0	0
233688	0	0	22155	0	0	0	0	0	0	0	0	38997	0	0
57687	0	0	213318	0	0	0	0	0	0	0	0	23835	0	0
150801	0	0	9681	0	0	0	0	0	0	0	0	134358	0	0
48426	0	0	236250	0	0	0	0	0	0	0	0	10164	0	0
103026	0	0	92736	0	0	0	0	0	0	0	0	99078	0	0
285642	0	0	4578	0	0	0	0	0	0	0	0	4620	0	0
276108	0	0	9051	0	0	0	0	0	0	0	0	9681	0	0
141246	0	0	65688	0	0	0	0	0	0	0	0	87906	0	0
43722	0	0	241458	0	0	0	0	0	0	0	0	9660	0	0
125118	0	0	84546	0	0	0	0	0	0	0	0	85176	0	0
66675	0	0	672	0	0	0	0	0	0	0	0	227493	0	0
80577	0	0	102354	0	0	0	0	0	0	0	0	111909	0	0
268065	0	0	6195	0	0	0	0	0	0	0	0	20580	0	0
95109	0	0	108339	0	0	0	0	0	0	0	0	91392	0	0
50757	0	0	233205	0	0	0	0	0	0	0	0	10878	0	0
260694	0	0	30513	0	0	0	0	0	0	0	0	3633	0	0
114681	0	0	88662	0	0	0	0	0	0	0	0	91497	0	0
109116	0	0	86646	0	0	0	0	0	0	0	0	99078	0	0
22617	0	0	29253	0	0	0	0	0	0	0	0	242970	0	0
43848	0	0	241710	0	0	0	0	0	0	0	0	9282	0	0
45213	0	0	148134	0	0	0	0	0	0	0	0	101493	0	0
107247	0	0	94353	0	0	0	0	0	0	0	0	93240	0	0
26922	0	0	38283	0	0	0	0	0	0	0	0	229635	0	0
57855	0	0	218400	0	0	0	0	0	0	0	0	18585	0	0
103446	0	0	124446	0	0	0	0	0	0	0	0	66948	0	0
79443	0	0	142947	0	0	0	0	0	0	0	0	72450	0	0
23163	262080	0	336	0	0	0	0	0	0	0	0	9261	0	0
110040	0	0	86835	0	0	0	0	0	0	0	0	97965	0	0
282849	0	0	1806	0	0	0	0	0	0	0	0	10185	0	0
28539	0	0	255948	0	0	0	0	0	0	0	0	10353	0	0
274449	0	0	1512	0	0	0	0	0	0	0	0	18879	0	0
55713	0	0	2100	0	0	0	0	0	0	0	0	237027	0	0
43848	0	0	241710	0	0	0	0	0	0	0	0	9282	0	0
113694	0	0	94605	0	0	0	0	0	0	0	0	86541	0	0
275520	0	0	8232	0	0	0	0	0	0	0	0	11088	0	0
108318	0	0	94941	0	0	0	0	0	0	0	0	91581	0	0
285138	0	0	4431	0	0	0	0	0	0	0	0	5271	0	0
109914	0	0	101829	0	0	0	0	0	0	0	0	83097	0	0
265020	0	0	8022	0	0	0	0	0	0	0	0	21798	0	0
276255	0	0	7392	0	0	0	0	0	0	0	0	11193	0	0
267645	0	0	9345	0	0	0	0	0	0	0	0	17850	0	0
278481	0	0	4767	0	0	0	0	0	0	0	0	11592	0	0
378	54600	0	588	0	218400	0	0	0	0	0	17472	3402	0	0
280203	0	0	7308	0	0	0	0	0	0	0	0	7329	0	0
103971	0	0	93219	0	0	0	0	0	0	0	0	97650	0	0
57288	0	0	8862	0	0	0	0	0	0	0	0	228690	0	0
123291	0	0	79800	0	0	0	0	0	0	0	0	91749	0	0
13062	0	0	13230	0	0	0	0	0	0	0	0	268548	0	0
28371	0	0	21609	0	0	0	0	0	0	0	0	244860	0	0
24192	0	0	24045	0	0	0	0	0	0	0	0	246603	0	0
26460	0	0	19152	0	0	0	0	0	0	0	0	249228	0	0
103572	0	0	100107	0	0	0	0	0	0	0	0	91161	0	0
57792	0	0	441	0	0	0	0	0	0	0	0	236607	0	0
292509	0	0	1428	0	0	0	0	0	0	0	0	903	0	0
113547	0	0	115605	0	0	0	0	0	0	0	0	65688	0	0
27090	0	0	19782	0	0	0	0	0	0	0	0	247968	0	0
113463	0	0	93240	0	0	0	0	0	0	0	0	88137	0	0
151641	0	0	57204	0	0	0	0	0	0	0	0	85995	0	0
110460	0	0	78246	0	0	0	0	0	0	0	0	106134	0	0
33978	0	0	241584	0	0	0	0	0	0	0	0	19278	0	0
280770	0	0	6489	0	0	0	0	0	0	0	0	7581	0	0
24192	0	0	22491	0	0	0	0	0	0	0	0	248157	0	0
292257	0	0	1659	0	0	0	0	0	0	0	0	924	0	0
56994	0	0	1386	0	0	0	0	0	0	0	0	236460	0	0
261660	0	0	17010	0	0	0	0	0	0	0	0	16170	0	0
248094	0	0	6741	0	0	0	0	0	0	0	0	40005	0	0
285411	0	0	8442	0	0	0	0	0	0	0	0	987	0	0
284403	0	0	5355	0	0	0	0	0	0	0	0	5082	0	0
245490	0	0	34167	0	0	0	0	0	0	0	0	15183	0	0
276822	0	0	3780	0	11340	0	0	0	0	0	0	2898	0	0
276675	0	0	1764	0	11340	0	0	0	0	0	0	5061	0	0
277221	0	0	1911	0	11340	0	0	0	0	0	0	4368	0	0
283080	0	0	420	0	11340	0	0	0	0	0	0	0	0	0
278313	0	0	2142	0	11340	0	0	0	0	0	0	3045	0	0
265671	0	0	0	0	11340	0	0	0	0	0	0	17829	0	0
273084	0	0	840	0	11340	0	0	0	0	0	0	9576	0	0
264390	0	0	12642	0	11340	0	0	0	0	0	0	6468	0	0
164766	0	0	30114	0	11340	0	0	0	0	0	0	88620	0	0
274848	0	0	4158	0	11340	0	0	0	0	0	0	4494	0	0
277494	0	0	2877	0	11340	0	0	0	0	0	0	3129	0	0
275709	0	0	4032	0	11340	0	0	0	0	0	0	3759	0	0
278439	0	0	3591	0	11340	0	0	0	0	0	0	1470	0	0
6426	241920	20160	882	420	420	10080	0	0	0	840	0	2772	10080	840
277053	0	0	1932	0	11340	0	0	0	0	0	0	4515	0	0
277935	0	0	9372	4320	0	0	0	0	0	0	0	3213	0	0
277011	0	0	2373	0	11340	0	0	0	0	0	0	4116	0	0
277662	0	0	2520	0	11340	0	0	0	0	0	0	3318	0	0
278292	0	0	1554	0	11340	0	0	0	0	0	0	3654	0	0
268443	0	0	8316	0	11340	0	0	0	0	0	0	6741	0	0
262500	0	0	9891	0	11340	0	0	0	0	0	0	11109	0	0
256704	0	0	1596	0	11340	0	0	0	0	0	0	25200	0	0
114030	0	0	73059	0	11340	0	0	0	0	0	0	96411	0	0
276213	0	0	2226	0	11340	0	0	0	0	0	0	5061	0	0
277200	0	0	2961	0	11340	0	0	0	0	0	0	3339	0	0
272622	0	0	1428	0	11340	0	0	0	0	0	0	9450	0	0
275436	0	0	2919	0	11340	0	0	0	0	0	0	5145	0	0
283500	0	0	0	0	11340	0	0	0	0	0	0	0	0	0
0	28350	0	0	0	19656	0	0	0	0	245700	0	0	1134	0
283500	0	0	0	0	11340	0	0	0	0	0	0	0	0	0
283500	0	0	0	0	11340	0	0	0	0	0	0	0	0	0
283500	0	0	0	0	11340	0	0	0	0	0	0	0	0	0
283500	0	0	0	0	11340	0	0	0	0	0	0	0	0	0
28350	0	0	9450	0	11340	0	0	0	0	0	0	245700	0	0
55461	0	0	924	0	11340	0	0	0	0	0	0	227115	0	0
28350	0	0	226800	0	11340	0	0	0	0	0	0	28350	0	0
73500	0	0	213780	7560	0	0	0	0	0	0	0	0	0	0
0	56700	0	0	0	0	0	0	0	0	235872	0	0	2268	0
283500	0	0	0	0	11340	0	0	0	0	0	0	0	0	0
62916	0	0	0	0	11340	0	0	0	0	0	0	220584	0	0
262038	0	0	3906	0	11340	0	0	0	0	0	0	17556	0	0
275478	0	0	4116	0	11340	0	0	0	0	0	0	3906	0	0
83286	0	0	149268	0	11340	0	0	0	0	0	0	50946	0	0
283500	0	0	0	0	11340	0	0	0	0	0	0	0	0	0
283500	0	0	0	0	11340	0	0	0	0	0	0	0	0	0
283500	0	0	0	0	11340	0	0	0	0	0	0	0	0	0
0	0	294840	0	0	0	0	0	0	0	0	0	0	0	0
10920	0	283920	0	0	0	0	0	0	0	0	0	0	0	0
273000	21840	0	0	0	0	0	0	0	0	0	0	0	0	0
172515	0	0	17703	0	0	0	0	0	0	0	0	104622	0	0
0	10920	283920	0	0	0	0	0	0	0	0	0	0	0	0
123249	0	0	84777	0	0	0	0	0	0	0	0	86814	0	0
284529	0	0	4998	0	0	0	0	0	0	0	0	5313	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
278502	0	0	8316	0	0	0	0	0	0	0	0	8022	0	0
293748	0	0	0	0	0	0	0	0	0	0	0	1092	0	0
292866	0	0	357	0	0	0	0	0	0	0	0	1617	0	0
588	630	70875	4389	196875	0	0	15750	0	0	210	2625	2898	0	0
0	0	294840	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10920	283920	0	0	0	0	0	0	0	0	0	0	0	0
0	294840	0	0	0	0	0	0	0	0	0	0	0	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
286860	0	0	3948	0	0	0	0	0	0	0	0	4032	0	0
0	294840	0	0	0	0	0	0	0	0	0	0	0	0	0
293412	0	0	1050	0	0	0	0	0	0	0	0	378	0	0
294840	0	0	0	0	0	0	0	0	0	0	0	0	0	0
85050	0	0	204120	0	0	0	0	0	0	0	0	5670	0	0
279720	0	0	7560	0	0	0	0	0	0	0	0	7560	0	0
85050	0	0	196770	0	0	0	0	0	0	0	0	13020	0	0
85050	0	0	20370	0	0	0	0	0	0	0	0	189420	0	0
43008	0	0	47103	0	0	0	0	0	0	0	0	204729	0	0
84462	0	0	20664	0	0	0	0	0	0	0	0	189714	0	0
291375	0	0	945	0	0	0	0	0	0	0	0	2520	0	0
293412	0	0	1050	0	0	0	0	0	0	0	0	378	0	0
86205	0	0	200235	0	0	0	0	0	0	0	0	8400	0	0
72723	0	0	213150	0	0	0	0	0	0	0	0	8967	0	0
72870	0	0	197358	0	0	0	0	0	0	0	0	24612	0	0
277389	0	0	8757	0	0	0	0	0	0	0	0	8694	0	0
70182	0	0	215103	0	0	0	0	0	0	0	0	9555	0	0
286251	0	0	8400	0	0	0	0	0	0	0	0	189	0	0
140112	0	0	39900	0	0	0	0	0	0	0	0	114828	0	0
79926	0	0	101010	0	0	0	0	0	0	0	0	113904	0	0
293412	0	0	1050	0	0	0	0	0	0	0	0	378	0	0
19278	0	18144	0	231336	0	0	0	0	8505	0	3402	0	0	14175
50295	0	0	226758	0	0	0	0	0	0	0	0	17787	0	0
286377	0	0	7371	0	0	0	0	0	0	0	0	1092	0	0
79380	0	0	208656	0	0	0	0	0	0	0	0	6804	0	0
99435	0	0	109389	0	0	0	0	0	0	0	0	86016	0	0
287532	0	0	4095	0	0	0	0	0	0	0	0	3213	0	0
293748	0	0	0	0	0	0	0	0	0	0	0	1092	0	0
257187	0	0	32550	0	0	0	0	0	0	0	0	5103	0	0
114177	0	0	85449	0	0	0	0	0	0	0	0	95214	0	0
