#topo1 (H,(((A1,A2),N),U));
#topo2 (H,(((A1,A2),U),N));
#topo3 (H,((A1,A2),(N,U)));
#topo4 (H,(((A1,N),A2),U));
#topo5 (H,(((A1,N),U),A2));
#topo6 (H,((A1,N),(A2,U)));
#topo7 (H,(((A1,U),A2),N));
#topo8 (H,(((A1,U),N),A2));
#topo9 (H,((A1,U),(A2,N)));
#topo10 (H,(A1,(A2,(N,U))));
#topo11 (H,(A1,(N,(A2,U))));
#topo12 (H,(A1,(U,(A2,N))));
#topo13 (H,((A1,(A2,N)),U));
#topo14 (H,((A1,(A2,U)),N));
#topo15 (H,(A2,(A1,(N,U))));
topo1	topo2	topo3	topo4	topo5	topo6	topo7	topo8	topo9	topo10	topo11	topo12	topo13	topo14	topo15
837900	0	0	45360	0	0	0	0	0	0	0	0	1260	0	0
796068	0	0	88452	0	0	0	0	0	0	0	0	0	0	0
136080	0	0	18144	0	0	0	0	0	0	0	0	730296	0	0
837900	0	0	45360	0	0	0	0	0	0	0	0	1260	0	0
826056	0	0	55692	0	0	0	0	0	0	0	0	2772	0	0
823095	0	0	48447	0	0	0	0	0	0	0	0	12978	0	0
186480	0	0	106155	0	0	0	0	0	0	0	0	591885	0	0
858942	0	0	20160	0	0	0	0	0	0	0	0	5418	0	0
728784	0	0	128835	0	0	0	0	0	0	0	0	26901	0	0
824796	0	0	54873	0	0	0	0	0	0	0	0	4851	0	0
734832	0	0	127638	0	0	0	0	0	0	0	0	22050	0	0
748125	0	0	133875	0	0	0	0	0	0	0	0	2520	0	0
828891	0	0	47376	0	0	0	0	0	0	0	0	8253	0	0
831348	0	0	51534	0	0	0	0	0	0	0	0	1638	0	0
378	2898	59850	0	0	47250	252	0	378	751275	6300	252	1512	6300	7875
8820	819000	0	54936	0	0	0	0	0	0	0	0	1764	0	0
828639	0	0	48510	0	0	0	0	0	0	0	0	7371	0	0
206892	0	0	58779	0	0	0	0	0	0	0	0	618849	0	0
717318	29484	0	47502	0	0	0	0	0	0	3276	85176	1764	0	0
797013	0	0	77805	0	0	0	0	0	0	0	0	9702	0	0
735840	0	0	59976	0	0	0	0	0	0	0	0	88704	0	0
382431	930	864	247257	42	12024	354	174	240	0	10368	0	213672	16164	0
77364	92610	81270	1386	68040	6300	158760	90720	226800	1890	2520	1890	2520	4410	68040
192024	0	32760	25074	0	0	0	0	0	0	0	0	634662	0	0
717444	0	32760	124488	0	0	0	0	0	0	0	0	9828	0	0
277830	0	556920	48510	0	0	0	0	0	0	0	0	1260	0	0
151956	0	32760	132048	0	0	0	0	0	0	0	0	567756	0	0
0	0	49140	63	47250	0	0	6300	252	62559	0	378	1827	0	716751
42588	0	786240	49140	0	0	0	0	0	0	0	0	6552	0	0
0	0	176904	0	22932	0	0	0	0	88452	0	0	0	0	596232
257418	0	0	24948	0	0	0	0	0	0	0	0	602154	0	0
250362	0	0	30240	0	0	0	0	0	0	0	0	603918	0	0
153720	29484	0	3528	0	68796	0	0	0	0	0	550368	78624	0	0
749952	0	0	23814	0	0	0	0	0	0	0	88452	22302	0	0
787968	33696	1404	30021	0	0	3744	156	312	0	0	0	27219	0	0
45045	786240	0	24318	0	0	0	0	0	0	0	0	28917	0	0
354438	0	0	443772	0	0	0	0	0	0	0	0	86310	0	0
301833	0	0	47691	0	0	0	0	0	0	0	0	534996	0	0
285579	0	0	555093	0	0	0	0	0	0	0	0	43848	0	0
25641	707616	29484	9324	0	0	78624	0	6552	0	0	0	24003	0	3276
276822	0	0	53928	0	0	0	0	0	0	0	0	553770	0	0
831033	0	0	24129	0	0	0	0	0	0	0	0	29358	0	0
783279	0	0	21798	0	0	0	0	0	0	0	0	79443	0	0
19017	72000	46080	6363	480	69120	3600	10584	1728	0	506880	51552	28260	68400	456
691551	0	0	150948	0	0	0	0	0	0	0	0	42021	0	0
129339	0	0	104391	0	0	0	0	0	0	0	0	650790	0	0
763749	0	0	81459	0	0	0	0	0	0	0	0	39312	0	0
49833	0	720720	80199	0	0	0	0	0	0	0	0	33768	0	0
746928	0	0	126126	0	0	0	0	0	0	0	0	11466	0	0
45738	0	715806	5166	37674	0	0	0	6552	0	0	0	73584	0	0
126	0	52290	315	112392	189	3024	21042	7056	54054	567	1323	0	0	632142
771057	0	0	61299	0	0	0	0	0	0	0	0	52164	0	0
772569	0	0	69363	0	0	0	0	0	0	0	0	42588	0	0
824103	0	0	23625	0	0	0	0	0	0	0	0	36792	0	0
108297	0	32760	32697	0	0	0	0	0	0	0	0	710766	0	0
421155	0	32760	228816	0	0	0	0	0	0	0	0	201789	0	0
595917	65520	163800	25200	0	0	0	0	0	0	0	0	34083	0	0
105336	0	32760	94689	0	0	0	0	0	0	0	0	651735	0	0
742446	79560	4680	26901	0	0	0	0	0	0	0	0	30933	0	0
13608	0	786240	55692	0	0	0	0	0	0	0	0	28980	0	0
30933	108864	76608	0	2520	24192	6048	504	504	193536	24192	120960	1323	290304	4032
378	0	172683	315	20475	0	0	6426	126	62622	0	315	126	0	621054
689283	0	0	62307	0	0	0	0	0	0	0	0	132930	0	0
0	63	299313	0	9450	378	378	11025	0	21294	441	0	0	0	542178
152523	0	0	723492	0	0	0	0	0	0	0	0	8505	0	0
237195	0	0	615321	0	0	0	0	0	0	0	0	32004	0	0
878535	0	0	4788	0	0	0	0	0	0	0	0	1197	0	0
815724	0	0	65205	0	0	0	0	0	0	0	0	3591	0	0
133119	0	0	737289	0	0	0	0	0	0	0	0	14112	0	0
156366	0	0	722988	0	0	0	0	0	0	0	0	5166	0	0
859698	0	0	15057	0	0	0	0	0	0	0	0	9765	0	0
739179	0	0	107541	0	0	0	0	0	0	0	0	37800	0	0
155673	0	0	32382	0	0	0	0	0	0	0	0	696465	0	0
856800	0	0	27027	0	0	0	0	0	0	0	0	693	0	0
114723	0	0	110565	0	0	0	0	0	0	0	0	659232	0	0
82215	753480	0	48069	0	0	0	0	0	0	0	0	756	0	0
852138	0	0	25074	0	0	0	0	0	0	0	0	7308	0	0
881244	0	0	1638	0	0	0	0	0	0	0	0	1638	0	0
881244	0	0	3276	0	0	0	0	0	0	0	0	0	0	0
881244	0	0	3276	0	0	0	0	0	0	0	0	0	0	0
365274	32760	0	6552	0	0	0	0	0	0	0	0	479934	0	0
0	9072	235872	0	0	19656	3276	81900	0	530712	0	0	0	756	3276
116298	0	0	129402	0	0	0	0	0	0	0	0	638820	0	0
245700	26208	0	81900	0	19656	0	0	0	0	0	491400	0	19656	0
288288	0	0	573300	0	0	0	0	0	0	0	0	22932	0	0
884520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
882882	0	0	0	0	0	0	0	0	0	0	0	1638	0	0
255150	0	0	619164	0	0	0	0	0	0	0	0	10206	0	0
796068	0	0	88452	0	0	0	0	0	0	0	0	0	0	0
126630	0	0	80388	0	0	0	0	0	0	0	0	677502	0	0
881244	0	0	3276	0	0	0	0	0	0	0	0	0	0	0
634725	0	0	13734	0	0	0	0	0	0	0	0	236061	0	0
215964	0	0	641025	0	0	0	0	0	0	0	0	27531	0	0
117180	0	0	737856	0	0	0	0	0	0	0	0	29484	0	0
859446	0	0	24192	0	0	0	0	0	0	0	0	882	0	0
822024	0	32760	28350	0	0	0	0	0	0	0	0	1386	0	0
805140	0	32760	38430	0	0	0	0	0	0	0	0	8190	0	0
674667	0	163800	34713	0	0	0	0	0	0	0	0	11340	0	0
208908	0	32760	15687	0	0	0	0	0	0	0	0	627165	0	0
19278	0	678132	74466	0	0	0	0	13104	0	0	0	24192	0	75348
800163	0	0	49203	0	0	0	0	0	0	0	0	35154	0	0
772569	0	0	69363	0	0	0	0	0	0	0	0	42588	0	0
116487	0	0	699111	0	0	0	0	0	0	0	0	68922	0	0
807786	0	0	48321	0	0	0	0	0	0	0	0	28413	0	0
743652	0	0	104832	0	0	0	0	0	0	0	0	36036	0	0
218547	0	0	25452	0	0	0	0	0	0	0	0	640521	0	0
825552	0	0	29358	0	0	0	0	0	0	0	0	29610	0	0
820323	0	0	30114	0	0	0	0	0	0	0	0	34083	0	0
826938	0	0	24570	0	0	0	0	0	0	0	0	33012	0	0
752409	0	0	101178	0	0	0	0	0	0	0	0	30933	0	0
173754	0	0	597618	0	0	0	0	0	0	0	88452	24696	0	0
825930	0	0	25767	0	0	0	0	0	0	0	0	32823	0	0
204939	0	131040	78183	0	0	0	0	0	0	0	0	470358	0	0
707052	0	124800	23688	0	0	0	0	0	0	0	0	28980	0	0
4212	244296	16848	0	0	21294	0	0	0	39312	42588	9828	0	506142	0
343980	0	491400	39312	0	0	0	0	0	0	0	0	9828	0	0
19782	65520	720720	76923	0	0	0	0	0	0	0	0	1575	0	0
674415	0	163800	44415	0	0	0	0	0	0	0	0	1890	0	0
126945	98280	622440	35091	0	0	0	0	0	0	0	0	1764	0	0
791658	0	32760	30744	0	0	0	0	0	0	0	0	29358	0	0
73710	687960	65520	21924	0	0	0	0	0	0	0	0	35406	0	0
813960	0	0	42903	0	0	0	0	0	0	0	0	27657	0	0
830088	0	0	4788	0	0	0	0	0	0	0	0	49644	0	0
725508	32760	98280	26712	0	0	0	0	0	0	0	0	1260	0	0
857304	0	0	25704	0	0	0	0	0	0	0	0	1512	0	0
178542	0	0	694638	0	0	0	0	0	0	0	0	11340	0	0
830844	0	0	51408	0	0	0	0	0	0	0	0	2268	0	0
834624	0	0	47376	0	0	0	0	0	0	0	0	2520	0	0
768096	0	0	111825	0	0	0	0	0	0	0	0	4599	0	0
847413	0	0	32886	0	0	0	0	0	0	0	0	4221	0	0
852894	0	0	1008	0	0	0	0	0	0	0	0	30618	0	0
852579	0	0	252	0	0	0	0	0	0	0	0	31689	0	0
149688	0	0	716688	0	0	0	0	0	0	0	0	18144	0	0
3087	154098	0	2016	0	756	652050	0	52164	0	0	0	693	19656	0
853839	0	0	2898	0	0	0	0	0	0	0	0	27783	0	0
796950	0	32760	26460	0	0	0	0	0	0	0	0	28350	0	0
793170	0	32760	52164	0	0	0	0	0	0	0	0	6426	0	0
4347	0	281610	2394	1764	0	0	756	9072	384804	0	30240	14427	0	155106
822087	0	32760	630	0	0	0	0	0	0	0	0	29043	0	0
3213	29484	737100	6615	72072	0	3276	0	3276	0	0	0	19656	0	9828
822213	0	32760	1197	0	0	0	0	0	0	0	0	28350	0	0
740754	0	32760	315	0	0	0	0	0	0	0	0	110691	0	0
822591	0	32760	1071	0	0	0	0	0	0	0	0	28098	0	0
533673	0	32760	210861	0	0	0	0	0	0	0	0	107226	0	0
822213	0	32760	2961	0	0	0	0	0	0	0	0	26586	0	0
822591	0	32760	1827	0	0	0	0	0	0	0	0	27342	0	0
4977	98280	753480	1386	0	0	0	0	0	0	0	0	26397	0	0
253386	0	32760	65520	0	0	0	0	0	0	0	0	532854	0	0
821457	0	32760	5292	0	0	0	0	0	0	0	0	25011	0	0
146412	0	32760	50274	0	0	0	0	0	0	0	0	655074	0	0
749511	0	32760	74970	0	0	0	0	0	0	0	0	27279	0	0
210987	0	32760	600831	0	0	0	0	0	0	0	0	39942	0	0
0	252	6552	0	696150	0	21546	8820	1260	22932	0	0	0	882	126126
821331	26520	6240	1953	0	0	0	0	0	0	0	0	28476	0	0
776979	0	32760	46368	0	0	0	0	0	0	0	0	28413	0	0
167643	0	32760	167958	0	0	0	0	0	0	0	0	516159	0	0
35910	753480	32760	9261	0	0	0	0	0	0	0	0	53109	0	0
739998	0	32760	79632	0	0	0	0	0	0	0	0	32130	0	0
755811	0	32760	66213	0	0	0	0	0	0	0	0	29736	0	0
741069	0	32760	65646	0	0	0	0	0	0	0	0	45045	0	0
32760	0	851760	0	0	0	0	0	0	0	0	0	0	0	0
32760	0	851760	0	0	0	0	0	0	0	0	0	0	0	0
32760	0	851760	0	0	0	0	0	0	0	0	0	0	0	0
0	0	884520	0	0	0	0	0	0	0	0	0	0	0	0
288288	0	0	573300	0	0	0	0	0	0	0	0	22932	0	0
196308	0	0	680463	0	0	0	0	0	0	0	0	7749	0	0
830844	0	0	51408	0	0	0	0	0	0	0	0	2268	0	0
15750	262080	556920	48636	0	0	0	0	0	0	0	0	1134	0	0
3150	32760	819000	25452	0	0	0	0	0	0	0	0	4158	0	0
188244	0	0	12852	0	0	0	0	0	0	0	0	683424	0	0
24885	786240	0	71127	0	0	0	0	0	0	0	0	2268	0	0
831411	0	0	22995	0	0	0	0	0	0	0	0	30114	0	0
815283	0	0	65961	0	0	0	0	0	0	0	0	3276	0	0
775593	0	0	86058	0	0	0	0	0	0	0	0	22869	0	0
148428	622440	0	88452	0	0	0	0	0	0	0	0	25200	0	0
772002	0	0	107793	0	0	0	0	0	0	0	0	4725	0	0
791847	0	0	86877	0	0	0	0	0	0	0	0	5796	0	0
153405	0	0	723366	0	0	0	0	0	0	0	0	7749	0	0
878535	0	0	4788	0	0	0	0	0	0	0	0	1197	0	0
68985	0	0	776097	0	0	0	0	0	0	0	0	39438	0	0
742203	0	0	112266	0	0	0	0	0	0	0	0	30051	0	0
262647	0	0	588231	0	0	0	0	0	0	0	0	33642	0	0
167517	0	0	677817	0	0	0	0	0	0	0	0	39186	0	0
173628	0	0	395136	0	0	0	0	0	0	0	0	315756	0	0
58212	0	0	153090	0	0	0	0	0	0	0	0	673218	0	0
746676	0	0	25452	0	0	0	0	0	0	0	0	112392	0	0
858186	0	0	21735	0	0	0	0	0	0	0	0	4599	0	0
154476	0	0	663264	0	0	0	0	0	0	0	0	66780	0	0
856485	0	0	24570	0	0	0	0	0	0	0	0	3465	0	0
0	9828	122850	0	0	0	49140	0	0	81900	0	0	0	6552	614250
884520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
884520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
858186	0	0	22680	0	0	0	0	0	0	0	0	3654	0	0
180306	0	0	10206	0	0	0	0	0	0	0	0	694008	0	0
88200	0	0	115920	0	0	0	0	0	0	0	0	680400	0	0
884520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
884520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	884520	0	0	0	0	0	0	0	0	0	0	0	0
0	81900	30366	0	0	0	0	3276	0	31752	737100	0	0	0	126
1386	32760	819000	1260	0	0	0	0	0	0	0	0	30114	0	0
737982	0	0	3402	0	0	0	0	0	0	0	0	143136	0	0
822402	0	0	3150	0	0	0	0	0	0	0	0	58968	0	0
171360	0	0	659988	0	0	0	0	0	0	0	0	53172	0	0
81900	0	0	2394	0	0	0	0	0	0	0	0	800226	0	0
4842	1404	16848	13500	162	540	6480	486	2754	580608	50976	13824	108720	4320	79056
158934	28080	3120	631890	0	0	0	0	0	0	0	0	62496	0	0
791532	0	32760	1638	0	0	0	0	0	0	0	0	58590	0	0
32760	0	851760	0	0	0	0	0	0	0	0	0	0	0	0
740376	0	65520	78624	0	0	0	0	0	0	0	0	0	0	0
791895	32760	31200	3465	0	0	0	0	0	0	0	0	25200	0	0
0	0	884520	0	0	0	0	0	0	0	0	0	0	0	0
65520	589680	229320	0	0	0	0	0	0	0	0	0	0	0	0
796068	0	0	88452	0	0	0	0	0	0	0	0	0	0	0
169659	0	0	19278	0	0	0	0	0	0	0	0	695583	0	0
884520	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	766584	29484	0	0	3276	0	0	0	3276	81900	0	0	0	0
827568	0	0	49896	0	0	0	0	0	0	0	0	7056	0	0
835884	0	0	47124	0	0	0	0	0	0	0	0	1512	0	0
278775	0	0	31941	0	0	0	0	0	0	0	0	573804	0	0
830844	0	0	51408	0	0	0	0	0	0	0	0	2268	0	0
6615	65520	786240	24822	0	0	0	0	0	0	0	0	1323	0	0
45801	2142	21294	126	551061	504	5355	11088	7056	136332	1512	20979	378	567	80325
161028	0	0	91350	0	0	0	0	0	0	0	0	632142	0	0
859068	0	0	23751	0	0	0	0	0	0	0	0	1701	0	0
856296	0	0	24255	0	0	0	0	0	0	0	0	3969	0	0
26019	0	753480	103446	0	0	0	0	0	0	0	0	1575	0	0
740376	0	65520	78624	0	0	0	0	0	0	0	0	0	0	0
641277	0	163800	75159	0	0	0	0	0	0	0	0	4284	0	0
173250	0	163800	532854	0	0	0	0	0	0	0	0	14616	0	0
547596	0	139230	61614	0	0	0	0	0	24570	0	108108	3402	0	0
1134	179550	69930	819	68040	0	430920	0	0	3150	0	1890	3717	11970	113400
691131	0	120120	71316	0	0	0	0	0	0	0	0	1953	0	0
93240	0	98280	689850	0	0	0	0	0	0	0	0	3150	0	0
3906	18144	153594	3024	0	102816	0	0	1512	591192	0	0	1638	0	8694
727083	0	65520	88263	0	0	0	0	0	0	0	0	3654	0	0
654129	0	65520	80451	0	0	0	0	0	0	0	0	84420	0	0
694260	0	65520	119952	0	0	0	0	0	0	0	0	4788	0	0
15246	8001	8253	26334	10647	50967	20727	6048	20790	53424	214263	353430	0	52542	43848
693	86814	87066	3906	77112	0	334152	0	0	4158	0	1134	1827	4914	282744
774399	26520	0	67284	0	0	0	0	0	0	0	0	16317	0	0
2142	1764	170289	1323	13608	1134	378	49896	24318	42021	1638	630	3087	3906	568386
224973	0	0	166824	0	0	0	0	0	0	0	0	492723	0	0
722358	0	0	49959	0	0	0	0	0	0	0	0	112203	0	0
86625	0	0	759654	0	0	0	0	0	0	0	0	38241	0	0
152334	0	0	3276	0	0	0	0	0	0	0	0	728910	0	0
881244	0	0	3276	0	0	0	0	0	0	0	0	0	0	0
120204	0	16380	79758	49140	0	0	0	614250	0	0	0	4788	0	0
0	766584	29484	0	0	3276	0	0	0	3276	81900	0	0	0	0
881244	0	0	3276	0	0	0	0	0	0	0	0	0	0	0
881244	0	0	1638	0	0	0	0	0	0	0	0	1638	0	0
881244	0	0	3276	0	0	0	0	0	0	0	0	0	0	0
790776	0	0	72009	0	0	0	0	0	0	0	0	21735	0	0
21294	786240	0	49140	0	0	0	0	0	0	0	0	27846	0	0
727272	0	0	152334	0	0	0	0	0	0	0	0	4914	0	0
796068	0	0	49266	0	0	0	0	0	0	0	0	39186	0	0
0	39312	3276	315	55692	62244	668304	0	27846	6552	0	3276	1323	16380	0
79632	26208	7308	79506	0	6552	0	0	655200	252	0	0	4662	0	25200
184590	0	32760	630945	0	0	0	0	0	0	0	0	36225	0	0
7245	0	78624	1323	678132	0	0	0	88452	0	0	0	1260	0	29484
70413	6984	27564	600096	28812	29436	1164	0	70404	3612	3612	10452	28155	1164	2652
92566	2600	23400	27972	0	0	0	0	0	0	0	0	737982	0	0
112392	0	32760	709002	0	0	0	0	0	0	0	0	30366	0	0
821331	0	32760	2583	0	0	0	0	0	0	0	0	27846	0	0
821331	0	32760	2583	0	0	0	0	0	0	0	0	27846	0	0
737289	0	32760	1890	0	0	0	0	0	0	0	0	112581	0	0
